severity,category,path,message,detail
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Jump Platoon TC (Rifle).yml,unit key '9278' appears 2 times,"{""key"": ""9278"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC 3047+ (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Jump Platoon TC (SRM).yml,unit key '9279' appears 2 times,"{""key"": ""9279"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Jump Platoon TC 3047+ (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Hover Platoon TC (Flamer).yml,unit key '9290' appears 2 times,"{""key"": ""9290"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC 3047+ (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Hover Platoon TC (Laser).yml,unit key '9291' appears 2 times,"{""key"": ""9291"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC 3047+ (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Hover Platoon TC (MG).yml,unit key '9292' appears 2 times,"{""key"": ""9292"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC 3047+ (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Hover Platoon TC (Rifle).yml,unit key '9289' appears 2 times,"{""key"": ""9289"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC 3047+ (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Hover Platoon TC (SRM).yml,unit key '9293' appears 2 times,"{""key"": ""9293"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Hover Platoon TC 3047+ (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Tracked Platoon TC (Flamer).yml,unit key '9296' appears 2 times,"{""key"": ""9296"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC 3047+ (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Tracked Platoon TC (Laser).yml,unit key '9297' appears 2 times,"{""key"": ""9297"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC 3047+ (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Tracked Platoon TC (MG).yml,unit key '9298' appears 2 times,"{""key"": ""9298"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC 3047+ (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Tracked Platoon TC (Rifle).yml,unit key '9295' appears 2 times,"{""key"": ""9295"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC 3047+ (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Tracked Platoon TC (SRM).yml,unit key '9299' appears 2 times,"{""key"": ""9299"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Tracked Platoon TC 3047+ (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Wheeled Platoon TC (Flamer).yml,unit key '9302' appears 2 times,"{""key"": ""9302"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC 3047+ (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Wheeled Platoon TC (Laser).yml,unit key '9303' appears 2 times,"{""key"": ""9303"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC 3047+ (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Wheeled Platoon TC (MG).yml,unit key '9304' appears 2 times,"{""key"": ""9304"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC 3047+ (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Wheeled Platoon TC (Rifle).yml,unit key '9301' appears 2 times,"{""key"": ""9301"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC 3047+ (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Mechanized Wheeled Platoon TC (SRM).yml,unit key '9305' appears 2 times,"{""key"": ""9305"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Mechanized Wheeled Platoon TC 3047+ (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Motorized Platoon TC (Flamer).yml,unit key '9282' appears 2 times,"{""key"": ""9282"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC (Flamer).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC 3047+ (Flamer).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Motorized Platoon TC (Laser).yml,unit key '9283' appears 2 times,"{""key"": ""9283"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC (Laser).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC 3047+ (Laser).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Motorized Platoon TC (LRM).yml,unit key '9284' appears 2 times,"{""key"": ""9284"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC (LRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC 3047+ (LRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Motorized Platoon TC (MG).yml,unit key '9285' appears 2 times,"{""key"": ""9285"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC (MG).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC 3047+ (MG).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Motorized Platoon TC (Rifle).yml,unit key '9286' appears 2 times,"{""key"": ""9286"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC (Rifle).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC 3047+ (Rifle).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\Taurian Infantry\Motorized Platoon TC (SRM).yml,unit key '9287' appears 2 times,"{""key"": ""9287"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC (SRM).yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\Taurian Infantry\\Motorized Platoon TC 3047+ (SRM).yml""]}"
warning,duplicate-unit,C:\Users\Stephen\OneDrive\Gaming\battletech\Data Files\infantry\3085\FRR\Anti-Mech Jump Infantry Third Ueda Infantry.yml,unit key '46' appears 2 times,"{""key"": ""46"", ""paths"": [""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\3085\\FRR\\Anti-Mech Jump Infantry Third Ueda Infantry.yml"", ""C:\\Users\\Stephen\\OneDrive\\Gaming\\battletech\\Data Files\\infantry\\3085\\Steiner\\Anti-Infantry Unit Second Lyran Armored Infantry.yml""]}"
